field_1,xcoord,ycoord,PA,Value
2274,588932.1517,1486987.381,outside_bhadra,1
2275,588932.1517,1486407.381,outside_bhadra,1
2276,588932.1517,1481767.381,outside_bhadra,1
2277,589512.1517,1497427.381,outside_bhadra,1
2278,589512.1517,1496847.381,outside_bhadra,1
2279,589512.1517,1496267.381,outside_bhadra,1
2280,589512.1517,1495687.381,outside_bhadra,1
2281,589512.1517,1493947.381,outside_bhadra,1
2282,589512.1517,1493367.381,outside_bhadra,1
2283,589512.1517,1492787.381,outside_bhadra,1
2284,589512.1517,1492207.381,outside_bhadra,1
2285,589512.1517,1491627.381,outside_bhadra,1
2286,589512.1517,1491047.381,outside_bhadra,1
2287,589512.1517,1489307.381,outside_bhadra,1
2288,589512.1517,1488727.381,outside_bhadra,1
2289,589512.1517,1488147.381,outside_bhadra,1
2290,589512.1517,1487567.381,outside_bhadra,1
2291,589512.1517,1486987.381,outside_bhadra,1
2292,589512.1517,1482927.381,outside_bhadra,1
2293,590092.1517,1496847.381,outside_bhadra,1
2294,590092.1517,1496267.381,outside_bhadra,1
2295,590092.1517,1495687.381,outside_bhadra,1
2296,590092.1517,1495107.381,outside_bhadra,1
2297,590092.1517,1494527.381,outside_bhadra,1
2298,590092.1517,1492787.381,outside_bhadra,1
2299,590092.1517,1492207.381,outside_bhadra,1
2300,590092.1517,1491627.381,outside_bhadra,1
2301,590092.1517,1491047.381,outside_bhadra,1
2302,590092.1517,1490467.381,outside_bhadra,1
2303,590092.1517,1489887.381,outside_bhadra,1
2304,590092.1517,1489307.381,outside_bhadra,1
2305,590092.1517,1488727.381,outside_bhadra,1
2306,590092.1517,1488147.381,outside_bhadra,1
2307,590092.1517,1487567.381,outside_bhadra,1
2308,590092.1517,1486987.381,outside_bhadra,1
2309,590672.1517,1496267.381,outside_bhadra,1
2310,590672.1517,1495687.381,outside_bhadra,1
2311,590672.1517,1495107.381,outside_bhadra,1
2312,590672.1517,1494527.381,outside_bhadra,1
2313,590672.1517,1493947.381,outside_bhadra,1
2314,590672.1517,1489887.381,outside_bhadra,1
2315,590672.1517,1489307.381,outside_bhadra,1
2316,590672.1517,1488727.381,outside_bhadra,1
2317,590672.1517,1488147.381,outside_bhadra,1
2318,590672.1517,1487567.381,outside_bhadra,1
2319,584292.1517,1503807.381,outside_bhadra,1
2320,552972.1517,1481767.381,Bhadra,2
2321,552972.1517,1481187.381,Bhadra,2
2322,553552.1517,1481767.381,Bhadra,2
2323,553552.1517,1481187.381,Bhadra,2
2324,553552.1517,1480607.381,Bhadra,2
2325,553552.1517,1480027.381,Bhadra,2
2326,553552.1517,1479447.381,Bhadra,2
2327,554132.1517,1481767.381,Bhadra,2
2328,554132.1517,1481187.381,Bhadra,2
2329,554132.1517,1480607.381,Bhadra,2
2330,554132.1517,1480027.381,Bhadra,2
2331,554132.1517,1479447.381,Bhadra,2
2332,554712.1517,1484667.381,Bhadra,2
2333,554712.1517,1484087.381,Bhadra,2
2334,554712.1517,1483507.381,Bhadra,2
2335,554712.1517,1481767.381,Bhadra,2
2336,554712.1517,1481187.381,Bhadra,2
2337,554712.1517,1480607.381,Bhadra,2
2338,554712.1517,1480027.381,Bhadra,2
2339,554712.1517,1479447.381,Bhadra,2
2340,555292.1517,1485247.381,Bhadra,2
2341,555292.1517,1484667.381,Bhadra,2
2342,555292.1517,1484087.381,Bhadra,2
2343,555292.1517,1483507.381,Bhadra,2
2344,555292.1517,1482927.381,Bhadra,2
2345,555292.1517,1482347.381,Bhadra,2
2346,555292.1517,1481767.381,Bhadra,2
2347,555292.1517,1481187.381,Bhadra,2
2348,555292.1517,1480607.381,Bhadra,2
2349,555292.1517,1480027.381,Bhadra,2
2350,555292.1517,1479447.381,Bhadra,2
2351,555872.1517,1485247.381,Bhadra,2
2352,555872.1517,1484667.381,Bhadra,2
2353,555872.1517,1484087.381,Bhadra,2
2354,555872.1517,1483507.381,Bhadra,2
2355,555872.1517,1482927.381,Bhadra,2
2356,555872.1517,1482347.381,Bhadra,2
2357,555872.1517,1481767.381,Bhadra,2
2358,555872.1517,1481187.381,Bhadra,2
2359,555872.1517,1480607.381,Bhadra,2
2360,555872.1517,1480027.381,Bhadra,2
2361,555872.1517,1479447.381,Bhadra,2
2362,555872.1517,1478867.381,Bhadra,2
2363,556452.1517,1521207.381,Bhadra,2
2364,556452.1517,1485247.381,Bhadra,2
2365,556452.1517,1484667.381,Bhadra,2
2366,556452.1517,1484087.381,Bhadra,2
2367,556452.1517,1483507.381,Bhadra,2
2368,556452.1517,1482927.381,Bhadra,2
2369,556452.1517,1482347.381,Bhadra,2
2370,556452.1517,1481767.381,Bhadra,2
2371,556452.1517,1481187.381,Bhadra,2
2372,556452.1517,1480607.381,Bhadra,2
2373,556452.1517,1480027.381,Bhadra,2
2374,557032.1517,1522367.381,Bhadra,2
2375,557032.1517,1521787.381,Bhadra,2
2376,557032.1517,1521207.381,Bhadra,2
2377,557032.1517,1486987.381,Bhadra,2
2378,557032.1517,1486407.381,Bhadra,2
2379,557032.1517,1485827.381,Bhadra,2
2380,557032.1517,1484667.381,Bhadra,2
2381,557032.1517,1482347.381,Bhadra,2
2382,557032.1517,1481767.381,Bhadra,2
2383,557032.1517,1481187.381,Bhadra,2
2384,557032.1517,1480607.381,Bhadra,2
2385,557032.1517,1480027.381,Bhadra,2
2386,557612.1517,1522367.381,Bhadra,2
2387,557612.1517,1521787.381,Bhadra,2
2388,557612.1517,1521207.381,Bhadra,2
2389,557612.1517,1520627.381,Bhadra,2
2390,557612.1517,1518887.381,Bhadra,2
2391,557612.1517,1518307.381,Bhadra,2
2392,557612.1517,1491627.381,Bhadra,2
2393,557612.1517,1491047.381,Bhadra,2
2394,557612.1517,1490467.381,Bhadra,2
2395,557612.1517,1489887.381,Bhadra,2
2396,557612.1517,1487567.381,Bhadra,2
2397,557612.1517,1486987.381,Bhadra,2
2398,557612.1517,1486407.381,Bhadra,2
2399,557612.1517,1485827.381,Bhadra,2
2400,557612.1517,1485247.381,Bhadra,2
2401,557612.1517,1481187.381,Bhadra,2
2402,557612.1517,1480607.381,Bhadra,2
2403,557612.1517,1480027.381,Bhadra,2
2404,557612.1517,1479447.381,Bhadra,2
2405,558192.1517,1522367.381,Bhadra,2
2406,558192.1517,1521787.381,Bhadra,2
2407,558192.1517,1521207.381,Bhadra,2
2408,558192.1517,1520627.381,Bhadra,2
2409,558192.1517,1518887.381,Bhadra,2
2410,558192.1517,1518307.381,Bhadra,2
2411,558192.1517,1517727.381,Bhadra,2
2412,558192.1517,1492207.381,Bhadra,2
2413,558192.1517,1491627.381,Bhadra,2
2414,558192.1517,1491047.381,Bhadra,2
2415,558192.1517,1490467.381,Bhadra,2
2416,558192.1517,1489887.381,Bhadra,2
2417,558192.1517,1489307.381,Bhadra,2
2418,558192.1517,1488727.381,Bhadra,2
2419,558192.1517,1488147.381,Bhadra,2
2420,558192.1517,1487567.381,Bhadra,2
2421,558192.1517,1486987.381,Bhadra,2
2422,558192.1517,1486407.381,Bhadra,2
2423,558192.1517,1485827.381,Bhadra,2
2424,558192.1517,1480027.381,Bhadra,2
2425,558192.1517,1479447.381,Bhadra,2
2426,558772.1517,1522367.381,Bhadra,2
2427,558772.1517,1521787.381,Bhadra,2
2428,558772.1517,1521207.381,Bhadra,2
2429,558772.1517,1520627.381,Bhadra,2
2430,558772.1517,1518887.381,Bhadra,2
2431,558772.1517,1518307.381,Bhadra,2
2432,558772.1517,1517727.381,Bhadra,2
2433,558772.1517,1493947.381,Bhadra,2
2434,558772.1517,1493367.381,Bhadra,2
2435,558772.1517,1492787.381,Bhadra,2
2436,558772.1517,1492207.381,Bhadra,2
2437,558772.1517,1491627.381,Bhadra,2
2438,558772.1517,1491047.381,Bhadra,2
2439,558772.1517,1490467.381,Bhadra,2
2440,558772.1517,1489887.381,Bhadra,2
2441,558772.1517,1489307.381,Bhadra,2
2442,558772.1517,1488727.381,Bhadra,2
2443,558772.1517,1488147.381,Bhadra,2
2444,558772.1517,1487567.381,Bhadra,2
2445,558772.1517,1486987.381,Bhadra,2
2446,558772.1517,1486407.381,Bhadra,2
2447,558772.1517,1480027.381,Bhadra,2
2448,558772.1517,1479447.381,Bhadra,2
2449,559352.1517,1522367.381,Bhadra,2
2450,559352.1517,1521787.381,Bhadra,2
2451,559352.1517,1521207.381,Bhadra,2
2452,559352.1517,1520627.381,Bhadra,2
2453,559352.1517,1520047.381,Bhadra,2
2454,559352.1517,1518887.381,Bhadra,2
2455,559352.1517,1518307.381,Bhadra,2
2456,559352.1517,1494527.381,Bhadra,2
2457,559352.1517,1493947.381,Bhadra,2
2458,559352.1517,1493367.381,Bhadra,2
2459,559352.1517,1492787.381,Bhadra,2
2460,559352.1517,1492207.381,Bhadra,2
2461,559352.1517,1491627.381,Bhadra,2
2462,559352.1517,1491047.381,Bhadra,2
2463,559352.1517,1490467.381,Bhadra,2
2464,559352.1517,1489887.381,Bhadra,2
2465,559352.1517,1489307.381,Bhadra,2
2466,559352.1517,1488727.381,Bhadra,2
2467,559352.1517,1488147.381,Bhadra,2
2468,559352.1517,1487567.381,Bhadra,2
2469,559352.1517,1480027.381,Bhadra,2
2470,559932.1517,1522367.381,Bhadra,2
2471,559932.1517,1521787.381,Bhadra,2
2472,559932.1517,1521207.381,Bhadra,2
2473,559932.1517,1520627.381,Bhadra,2
2474,559932.1517,1520047.381,Bhadra,2
2475,559932.1517,1519467.381,Bhadra,2
2476,559932.1517,1518887.381,Bhadra,2
2477,559932.1517,1518307.381,Bhadra,2
2478,559932.1517,1494527.381,Bhadra,2
2479,559932.1517,1493947.381,Bhadra,2
2480,559932.1517,1493367.381,Bhadra,2
2481,559932.1517,1492787.381,Bhadra,2
2482,559932.1517,1492207.381,Bhadra,2
2483,559932.1517,1491627.381,Bhadra,2
2484,559932.1517,1491047.381,Bhadra,2
2485,559932.1517,1490467.381,Bhadra,2
2486,559932.1517,1489887.381,Bhadra,2
2487,559932.1517,1489307.381,Bhadra,2
2488,559932.1517,1488727.381,Bhadra,2
2489,559932.1517,1488147.381,Bhadra,2
2490,559932.1517,1481767.381,Bhadra,2
2491,559932.1517,1481187.381,Bhadra,2
2492,559932.1517,1480607.381,Bhadra,2
2493,559932.1517,1480027.381,Bhadra,2
2494,560512.1517,1521787.381,Bhadra,2
2495,560512.1517,1521207.381,Bhadra,2
2496,560512.1517,1520627.381,Bhadra,2
2497,560512.1517,1520047.381,Bhadra,2
2498,560512.1517,1519467.381,Bhadra,2
2499,560512.1517,1518887.381,Bhadra,2
2500,560512.1517,1494527.381,Bhadra,2
2501,560512.1517,1493947.381,Bhadra,2
2502,560512.1517,1493367.381,Bhadra,2
2503,560512.1517,1492787.381,Bhadra,2
2504,560512.1517,1492207.381,Bhadra,2
2505,560512.1517,1491627.381,Bhadra,2
2506,560512.1517,1491047.381,Bhadra,2
2507,560512.1517,1490467.381,Bhadra,2
2508,560512.1517,1489887.381,Bhadra,2
2509,560512.1517,1489307.381,Bhadra,2
2510,560512.1517,1488727.381,Bhadra,2
2511,560512.1517,1488147.381,Bhadra,2
2512,560512.1517,1487567.381,Bhadra,2
2513,560512.1517,1482927.381,Bhadra,2
2514,560512.1517,1482347.381,Bhadra,2
2515,560512.1517,1481767.381,Bhadra,2
2516,560512.1517,1481187.381,Bhadra,2
2517,561092.1517,1520047.381,Bhadra,2
2518,561092.1517,1519467.381,Bhadra,2
2519,561092.1517,1518887.381,Bhadra,2
2520,561092.1517,1516567.381,Bhadra,2
2521,561092.1517,1515987.381,Bhadra,2
2522,561092.1517,1515407.381,Bhadra,2
2523,561092.1517,1514247.381,Bhadra,2
2524,561092.1517,1513667.381,Bhadra,2
2525,561092.1517,1513087.381,Bhadra,2
2526,561092.1517,1512507.381,Bhadra,2
2527,561092.1517,1510767.381,Bhadra,2
2528,561092.1517,1494527.381,Bhadra,2
2529,561092.1517,1493947.381,Bhadra,2
2530,561092.1517,1493367.381,Bhadra,2
2531,561092.1517,1492787.381,Bhadra,2
2532,561092.1517,1492207.381,Bhadra,2
2533,561092.1517,1491627.381,Bhadra,2
2534,561092.1517,1491047.381,Bhadra,2
2535,561092.1517,1490467.381,Bhadra,2
2536,561092.1517,1489887.381,Bhadra,2
2537,561092.1517,1489307.381,Bhadra,2
2538,561092.1517,1488727.381,Bhadra,2
2539,561092.1517,1488147.381,Bhadra,2
2540,561092.1517,1484087.381,Bhadra,2
2541,561092.1517,1483507.381,Bhadra,2
2542,561092.1517,1482927.381,Bhadra,2
2543,561092.1517,1482347.381,Bhadra,2
2544,561092.1517,1481767.381,Bhadra,2
2545,561092.1517,1481187.381,Bhadra,2
2546,561672.1517,1518887.381,Bhadra,2
2547,561672.1517,1518307.381,Bhadra,2
2548,561672.1517,1517727.381,Bhadra,2
2549,561672.1517,1517147.381,Bhadra,2
2550,561672.1517,1516567.381,Bhadra,2
2551,561672.1517,1515987.381,Bhadra,2
2552,561672.1517,1515407.381,Bhadra,2
2553,561672.1517,1514827.381,Bhadra,2
2554,561672.1517,1513667.381,Bhadra,2
2555,561672.1517,1513087.381,Bhadra,2
2556,561672.1517,1512507.381,Bhadra,2
2557,561672.1517,1510767.381,Bhadra,2
2558,561672.1517,1496847.381,Bhadra,2
2559,561672.1517,1496267.381,Bhadra,2
2560,561672.1517,1495687.381,Bhadra,2
2561,561672.1517,1494527.381,Bhadra,2
2562,561672.1517,1493947.381,Bhadra,2
2563,561672.1517,1493367.381,Bhadra,2
2564,561672.1517,1492787.381,Bhadra,2
2565,561672.1517,1492207.381,Bhadra,2
2566,561672.1517,1491627.381,Bhadra,2
2567,561672.1517,1491047.381,Bhadra,2
2568,561672.1517,1490467.381,Bhadra,2
2569,561672.1517,1489887.381,Bhadra,2
2570,561672.1517,1489307.381,Bhadra,2
2571,561672.1517,1488727.381,Bhadra,2
2572,561672.1517,1486407.381,Bhadra,2
2573,561672.1517,1485827.381,Bhadra,2
2574,561672.1517,1485247.381,Bhadra,2
2575,561672.1517,1484667.381,Bhadra,2
2576,561672.1517,1484087.381,Bhadra,2
2577,561672.1517,1483507.381,Bhadra,2
2578,561672.1517,1482927.381,Bhadra,2
2579,561672.1517,1482347.381,Bhadra,2
2580,561672.1517,1481767.381,Bhadra,2
2581,561672.1517,1481187.381,Bhadra,2
2582,561672.1517,1480607.381,Bhadra,2
2583,562252.1517,1519467.381,Bhadra,2
2584,562252.1517,1518887.381,Bhadra,2
2585,562252.1517,1518307.381,Bhadra,2
2586,562252.1517,1517727.381,Bhadra,2
2587,562252.1517,1517147.381,Bhadra,2
2588,562252.1517,1516567.381,Bhadra,2
2589,562252.1517,1515987.381,Bhadra,2
2590,562252.1517,1515407.381,Bhadra,2
2591,562252.1517,1512507.381,Bhadra,2
2592,562252.1517,1510767.381,Bhadra,2
2593,562252.1517,1510187.381,Bhadra,2
2594,562252.1517,1509607.381,Bhadra,2
2595,562252.1517,1508447.381,Bhadra,2
2596,562252.1517,1497427.381,Bhadra,2
2597,562252.1517,1496847.381,Bhadra,2
2598,562252.1517,1496267.381,Bhadra,2
2599,562252.1517,1495687.381,Bhadra,2
2600,562252.1517,1495107.381,Bhadra,2
2601,562252.1517,1494527.381,Bhadra,2
2602,562252.1517,1493947.381,Bhadra,2
2603,562252.1517,1493367.381,Bhadra,2
2604,562252.1517,1492787.381,Bhadra,2
2605,562252.1517,1492207.381,Bhadra,2
2606,562252.1517,1491627.381,Bhadra,2
2607,562252.1517,1491047.381,Bhadra,2
2608,562252.1517,1490467.381,Bhadra,2
2609,562252.1517,1489887.381,Bhadra,2
2610,562252.1517,1489307.381,Bhadra,2
2611,562252.1517,1485827.381,Bhadra,2
2612,562252.1517,1485247.381,Bhadra,2
2613,562252.1517,1484667.381,Bhadra,2
2614,562252.1517,1484087.381,Bhadra,2
2615,562252.1517,1483507.381,Bhadra,2
2616,562252.1517,1482927.381,Bhadra,2
2617,562252.1517,1482347.381,Bhadra,2
2618,562252.1517,1481767.381,Bhadra,2
2619,562252.1517,1481187.381,Bhadra,2
2620,562832.1517,1519467.381,Bhadra,2
2621,562832.1517,1518887.381,Bhadra,2
2622,562832.1517,1518307.381,Bhadra,2
2623,562832.1517,1517727.381,Bhadra,2
2624,562832.1517,1517147.381,Bhadra,2
2625,562832.1517,1516567.381,Bhadra,2
2626,562832.1517,1515987.381,Bhadra,2
2627,562832.1517,1515407.381,Bhadra,2
2628,562832.1517,1510767.381,Bhadra,2
2629,562832.1517,1510187.381,Bhadra,2
2630,562832.1517,1509607.381,Bhadra,2
2631,562832.1517,1509027.381,Bhadra,2
2632,562832.1517,1508447.381,Bhadra,2
2633,562832.1517,1507287.381,Bhadra,2
2634,562832.1517,1506707.381,Bhadra,2
2635,562832.1517,1498007.381,Bhadra,2
2636,562832.1517,1497427.381,Bhadra,2
2637,562832.1517,1496847.381,Bhadra,2
2638,562832.1517,1496267.381,Bhadra,2
2639,562832.1517,1495687.381,Bhadra,2
2640,562832.1517,1495107.381,Bhadra,2
2641,562832.1517,1494527.381,Bhadra,2
2642,562832.1517,1493947.381,Bhadra,2
2643,562832.1517,1493367.381,Bhadra,2
2644,562832.1517,1492787.381,Bhadra,2
2645,562832.1517,1492207.381,Bhadra,2
2646,562832.1517,1491627.381,Bhadra,2
2647,562832.1517,1491047.381,Bhadra,2
2648,562832.1517,1490467.381,Bhadra,2
2649,562832.1517,1489887.381,Bhadra,2
2650,562832.1517,1486407.381,Bhadra,2
2651,562832.1517,1485827.381,Bhadra,2
2652,562832.1517,1485247.381,Bhadra,2
2653,562832.1517,1484667.381,Bhadra,2
2654,562832.1517,1484087.381,Bhadra,2
2655,562832.1517,1483507.381,Bhadra,2
2656,562832.1517,1482927.381,Bhadra,2
2657,562832.1517,1482347.381,Bhadra,2
2658,563412.1517,1519467.381,Bhadra,2
2659,563412.1517,1518887.381,Bhadra,2
2660,563412.1517,1518307.381,Bhadra,2
2661,563412.1517,1517727.381,Bhadra,2
2662,563412.1517,1517147.381,Bhadra,2
2663,563412.1517,1516567.381,Bhadra,2
2664,563412.1517,1515987.381,Bhadra,2
2665,563412.1517,1515407.381,Bhadra,2
2666,563412.1517,1510767.381,Bhadra,2
2667,563412.1517,1510187.381,Bhadra,2
2668,563412.1517,1509607.381,Bhadra,2
2669,563412.1517,1509027.381,Bhadra,2
2670,563412.1517,1508447.381,Bhadra,2
2671,563412.1517,1507867.381,Bhadra,2
2672,563412.1517,1507287.381,Bhadra,2
2673,563412.1517,1506707.381,Bhadra,2
2674,563412.1517,1506127.381,Bhadra,2
2675,563412.1517,1505547.381,Bhadra,2
2676,563412.1517,1504967.381,Bhadra,2
2677,563412.1517,1504387.381,Bhadra,2
2678,563412.1517,1503807.381,Bhadra,2
2679,563412.1517,1503227.381,Bhadra,2
2680,563412.1517,1502647.381,Bhadra,2
2681,563412.1517,1498587.381,Bhadra,2
2682,563412.1517,1498007.381,Bhadra,2
2683,563412.1517,1497427.381,Bhadra,2
2684,563412.1517,1496847.381,Bhadra,2
2685,563412.1517,1496267.381,Bhadra,2
2686,563412.1517,1495687.381,Bhadra,2
2687,563412.1517,1495107.381,Bhadra,2
2688,563412.1517,1494527.381,Bhadra,2
2689,563412.1517,1493947.381,Bhadra,2
2690,563412.1517,1493367.381,Bhadra,2
2691,563412.1517,1492787.381,Bhadra,2
2692,563412.1517,1492207.381,Bhadra,2
2693,563412.1517,1491627.381,Bhadra,2
2694,563412.1517,1491047.381,Bhadra,2
2695,563412.1517,1490467.381,Bhadra,2
2696,563412.1517,1485827.381,Bhadra,2
2697,563412.1517,1485247.381,Bhadra,2
2698,563412.1517,1484667.381,Bhadra,2
2699,563412.1517,1484087.381,Bhadra,2
2700,563412.1517,1483507.381,Bhadra,2
2701,563412.1517,1482927.381,Bhadra,2
2702,563992.1517,1519467.381,Bhadra,2
2703,563992.1517,1518887.381,Bhadra,2
2704,563992.1517,1518307.381,Bhadra,2
2705,563992.1517,1517727.381,Bhadra,2
2706,563992.1517,1517147.381,Bhadra,2
2707,563992.1517,1516567.381,Bhadra,2
2708,563992.1517,1515987.381,Bhadra,2
2709,563992.1517,1515407.381,Bhadra,2
2710,563992.1517,1513087.381,Bhadra,2
2711,563992.1517,1512507.381,Bhadra,2
2712,563992.1517,1511927.381,Bhadra,2
2713,563992.1517,1511347.381,Bhadra,2
2714,563992.1517,1510767.381,Bhadra,2
2715,563992.1517,1510187.381,Bhadra,2
2716,563992.1517,1509607.381,Bhadra,2
2717,563992.1517,1509027.381,Bhadra,2
2718,563992.1517,1508447.381,Bhadra,2
2719,563992.1517,1507867.381,Bhadra,2
2720,563992.1517,1507287.381,Bhadra,2
2721,563992.1517,1506707.381,Bhadra,2
2722,563992.1517,1506127.381,Bhadra,2
2723,563992.1517,1505547.381,Bhadra,2
2724,563992.1517,1504967.381,Bhadra,2
2725,563992.1517,1504387.381,Bhadra,2
2726,563992.1517,1503807.381,Bhadra,2
2727,563992.1517,1502647.381,Bhadra,2
2728,563992.1517,1502067.381,Bhadra,2
2729,563992.1517,1499747.381,Bhadra,2
2730,563992.1517,1499167.381,Bhadra,2
2731,563992.1517,1498587.381,Bhadra,2
2732,563992.1517,1498007.381,Bhadra,2
2733,563992.1517,1497427.381,Bhadra,2
2734,563992.1517,1496847.381,Bhadra,2
2735,563992.1517,1496267.381,Bhadra,2
2736,563992.1517,1495687.381,Bhadra,2
2737,563992.1517,1494527.381,Bhadra,2
2738,563992.1517,1493947.381,Bhadra,2
2739,563992.1517,1493367.381,Bhadra,2
2740,563992.1517,1492787.381,Bhadra,2
2741,563992.1517,1492207.381,Bhadra,2
2742,563992.1517,1491627.381,Bhadra,2
2743,563992.1517,1491047.381,Bhadra,2
2744,563992.1517,1490467.381,Bhadra,2
2745,563992.1517,1484087.381,Bhadra,2
2746,564572.1517,1519467.381,Bhadra,2
2747,564572.1517,1518887.381,Bhadra,2
2748,564572.1517,1518307.381,Bhadra,2
2749,564572.1517,1517727.381,Bhadra,2
2750,564572.1517,1517147.381,Bhadra,2
2751,564572.1517,1516567.381,Bhadra,2
2752,564572.1517,1515987.381,Bhadra,2
2753,564572.1517,1515407.381,Bhadra,2
2754,564572.1517,1513087.381,Bhadra,2
2755,564572.1517,1512507.381,Bhadra,2
2756,564572.1517,1511927.381,Bhadra,2
2757,564572.1517,1511347.381,Bhadra,2
2758,564572.1517,1510767.381,Bhadra,2
2759,564572.1517,1510187.381,Bhadra,2
2760,564572.1517,1509607.381,Bhadra,2
2761,564572.1517,1509027.381,Bhadra,2
2762,564572.1517,1508447.381,Bhadra,2
2763,564572.1517,1507867.381,Bhadra,2
2764,564572.1517,1507287.381,Bhadra,2
2765,564572.1517,1506707.381,Bhadra,2
2766,564572.1517,1506127.381,Bhadra,2
2767,564572.1517,1505547.381,Bhadra,2
2768,564572.1517,1504967.381,Bhadra,2
2769,564572.1517,1504387.381,Bhadra,2
2770,564572.1517,1503807.381,Bhadra,2
2771,564572.1517,1503227.381,Bhadra,2
2772,564572.1517,1502647.381,Bhadra,2
2773,564572.1517,1502067.381,Bhadra,2
2774,564572.1517,1500327.381,Bhadra,2
2775,564572.1517,1499747.381,Bhadra,2
2776,564572.1517,1499167.381,Bhadra,2
2777,564572.1517,1498587.381,Bhadra,2
2778,564572.1517,1498007.381,Bhadra,2
2779,564572.1517,1497427.381,Bhadra,2
2780,564572.1517,1496847.381,Bhadra,2
2781,564572.1517,1495107.381,Bhadra,2
2782,564572.1517,1494527.381,Bhadra,2
2783,564572.1517,1493947.381,Bhadra,2
2784,564572.1517,1493367.381,Bhadra,2
2785,564572.1517,1492787.381,Bhadra,2
2786,564572.1517,1492207.381,Bhadra,2
2787,564572.1517,1491627.381,Bhadra,2
2788,564572.1517,1491047.381,Bhadra,2
2789,564572.1517,1490467.381,Bhadra,2
2790,565152.1517,1519467.381,Bhadra,2
2791,565152.1517,1518887.381,Bhadra,2
2792,565152.1517,1518307.381,Bhadra,2
2793,565152.1517,1517727.381,Bhadra,2
2794,565152.1517,1517147.381,Bhadra,2
2795,565152.1517,1516567.381,Bhadra,2
2796,565152.1517,1515987.381,Bhadra,2
2797,565152.1517,1515407.381,Bhadra,2
2798,565152.1517,1514827.381,Bhadra,2
2799,565152.1517,1514247.381,Bhadra,2
2800,565152.1517,1513087.381,Bhadra,2
2801,565152.1517,1512507.381,Bhadra,2
2802,565152.1517,1511927.381,Bhadra,2
2803,565152.1517,1511347.381,Bhadra,2
2804,565152.1517,1510767.381,Bhadra,2
2805,565152.1517,1510187.381,Bhadra,2
2806,565152.1517,1509607.381,Bhadra,2
2807,565152.1517,1509027.381,Bhadra,2
2808,565152.1517,1508447.381,Bhadra,2
2809,565152.1517,1507867.381,Bhadra,2
2810,565152.1517,1507287.381,Bhadra,2
2811,565152.1517,1506707.381,Bhadra,2
2812,565152.1517,1506127.381,Bhadra,2
2813,565152.1517,1505547.381,Bhadra,2
2814,565152.1517,1504967.381,Bhadra,2
2815,565152.1517,1504387.381,Bhadra,2
2816,565152.1517,1503807.381,Bhadra,2
2817,565152.1517,1503227.381,Bhadra,2
2818,565152.1517,1502647.381,Bhadra,2
2819,565152.1517,1502067.381,Bhadra,2
2820,565152.1517,1500907.381,Bhadra,2
2821,565152.1517,1500327.381,Bhadra,2
2822,565152.1517,1499747.381,Bhadra,2
2823,565152.1517,1499167.381,Bhadra,2
2824,565152.1517,1498587.381,Bhadra,2
2825,565152.1517,1498007.381,Bhadra,2
2826,565152.1517,1495687.381,Bhadra,2
2827,565152.1517,1495107.381,Bhadra,2
2828,565152.1517,1494527.381,Bhadra,2
2829,565152.1517,1493947.381,Bhadra,2
2830,565152.1517,1493367.381,Bhadra,2
2831,565152.1517,1492787.381,Bhadra,2
2832,565152.1517,1492207.381,Bhadra,2
2833,565152.1517,1491627.381,Bhadra,2
2834,565152.1517,1491047.381,Bhadra,2
2835,565152.1517,1490467.381,Bhadra,2
2836,565152.1517,1489887.381,Bhadra,2
2837,565152.1517,1489307.381,Bhadra,2
2838,565152.1517,1488727.381,Bhadra,2
2839,565152.1517,1488147.381,Bhadra,2
2840,565732.1517,1521787.381,Bhadra,2
2841,565732.1517,1521207.381,Bhadra,2
2842,565732.1517,1520627.381,Bhadra,2
2843,565732.1517,1520047.381,Bhadra,2
2844,565732.1517,1519467.381,Bhadra,2
2845,565732.1517,1518887.381,Bhadra,2
2846,565732.1517,1518307.381,Bhadra,2
2847,565732.1517,1517727.381,Bhadra,2
2848,565732.1517,1517147.381,Bhadra,2
2849,565732.1517,1516567.381,Bhadra,2
2850,565732.1517,1515987.381,Bhadra,2
2851,565732.1517,1515407.381,Bhadra,2
2852,565732.1517,1514827.381,Bhadra,2
2853,565732.1517,1514247.381,Bhadra,2
2854,565732.1517,1513667.381,Bhadra,2
2855,565732.1517,1513087.381,Bhadra,2
2856,565732.1517,1512507.381,Bhadra,2
2857,565732.1517,1511927.381,Bhadra,2
2858,565732.1517,1511347.381,Bhadra,2
2859,565732.1517,1510767.381,Bhadra,2
2860,565732.1517,1510187.381,Bhadra,2
2861,565732.1517,1509607.381,Bhadra,2
2862,565732.1517,1509027.381,Bhadra,2
2863,565732.1517,1508447.381,Bhadra,2
2864,565732.1517,1507867.381,Bhadra,2
2865,565732.1517,1507287.381,Bhadra,2
2866,565732.1517,1506707.381,Bhadra,2
2867,565732.1517,1506127.381,Bhadra,2
2868,565732.1517,1505547.381,Bhadra,2
2869,565732.1517,1504967.381,Bhadra,2
2870,565732.1517,1504387.381,Bhadra,2
2871,565732.1517,1503807.381,Bhadra,2
2872,565732.1517,1503227.381,Bhadra,2
2873,565732.1517,1502647.381,Bhadra,2
2874,565732.1517,1502067.381,Bhadra,2
2875,565732.1517,1500907.381,Bhadra,2
2876,565732.1517,1500327.381,Bhadra,2
